timestamp,price,token_id,outcome
2024-01-28 00:00:02+00:00,0.115,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-01-30 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-01-30 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-02 00:00:02+00:00,0.895,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-02 00:00:02+00:00,0.105,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-04 12:00:02+00:00,0.895,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-04 12:00:02+00:00,0.105,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-07 00:00:02+00:00,0.895,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-07 00:00:02+00:00,0.105,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-09 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-09 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-12 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-12 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-14 12:00:02+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-14 12:00:02+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-17 00:00:02+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-17 00:00:02+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-19 12:00:02+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-19 12:00:02+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-22 00:00:02+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-22 00:00:02+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-24 12:00:03+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-24 12:00:03+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-27 00:00:02+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-27 00:00:02+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-02-29 12:00:02+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-02-29 12:00:02+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-03 00:00:03+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-03 00:00:03+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-05 12:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-05 12:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-08 00:00:02+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-08 00:00:02+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-10 12:00:03+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-10 12:00:03+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-13 00:00:03+00:00,0.105,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-13 00:00:03+00:00,0.895,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-15 12:00:03+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-15 12:00:03+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-18 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-18 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-20 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-20 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-23 00:00:03+00:00,0.9,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-23 00:00:03+00:00,0.1,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-25 12:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-25 12:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-28 00:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-28 00:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-03-30 12:00:02+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-03-30 12:00:02+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-02 00:00:03+00:00,0.08,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-02 00:00:03+00:00,0.92,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-04 12:00:02+00:00,0.945,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-04 12:00:02+00:00,0.055,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-07 00:00:02+00:00,0.945,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-07 00:00:02+00:00,0.055,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-09 12:00:03+00:00,0.055,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-09 12:00:03+00:00,0.945,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
